event_id,create_time,close_time,duration,crash_count_900ft,crash_count_1800ft,roadway_type,number_total_lane,street_width,posted_speed,crash_count_2700ft,crash_count_3600ft,daylight_duration,nightlight_duration,day_of_week,peak_duration,peak_ratio,daylight_duration,nightlight_duration,daylight_ratio
24195,2018-07-11 20:25:00,2018-07-12 05:21:00,8.933333333333334,0,0,Bridge,2,20.0,35,0,1,0.0,8.933333333333334,Wednesday,0.0,0.0,0.0,8.933333333333334,0.0
24196,2018-07-10 22:26:00,2018-07-11 05:04:00,6.633333333333334,0,0,Ramp,2,36.0,-1,0,0,0.0,6.633333333333334,Tuesday,0.0,0.0,0.0,6.633333333333334,0.0
24202,2018-07-10 08:25:00,2018-07-10 12:58:00,4.55,1,1,Street,3,36.0,50,1,3,4.55,0.0,Tuesday,0.5666666666666667,0.12454212454212454,4.55,0.0,1.0
24203,2018-07-10 02:03:00,2018-07-10 04:03:00,2.0,0,0,Street,4,40.0,25,0,0,0.0,2.0,Tuesday,0.0,0.0,0.0,2.0,0.0
24204,2018-07-09 19:59:00,2018-07-10 05:26:00,9.45,0,1,Tunnel,2,40.0,40,1,2,0.0,9.45,Monday,0.0,0.0,0.0,9.45,0.0
24205,2018-07-09 19:34:00,2018-07-10 04:20:00,8.766666666666667,1,1,Street,3,36.0,25,1,1,0.0,8.766666666666667,Monday,0.0,0.0,0.0,8.766666666666667,0.0
24206,2018-07-09 19:31:00,2018-07-10 06:47:00,11.266666666666667,1,1,Street,4,50.0,25,2,3,0.8,10.466666666666667,Monday,0.0,0.0,0.8,10.466666666666667,0.07100591715976332
24207,2018-07-09 12:00:00,2018-07-09 14:53:00,2.8833333333333333,0,1,Highway,2,24.0,50,1,1,2.8833333333333333,0.0,Monday,0.0,0.0,2.8833333333333333,0.0,1.0
24208,2018-07-09 07:10:00,2018-07-09 15:03:00,7.883333333333334,0,1,Bridge,2,20.0,35,1,3,7.883333333333334,0.0,Monday,1.8166666666666667,0.23044397463002111,7.883333333333334,0.0,1.0
24209,2018-07-08 23:12:00,2018-07-09 05:15:00,6.05,0,0,Ramp,1,18.0,-1,0,0,0.0,6.05,Sunday,0.0,0.0,0.0,6.05,0.0
24210,2018-07-08 20:01:00,2018-07-08 21:17:00,1.2666666666666666,0,0,Street,3,34.0,25,0,0,0.0,1.2666666666666666,Sunday,0.0,0.0,0.0,1.2666666666666666,0.0
24211,2018-07-07 03:01:00,2018-07-07 08:06:00,5.083333333333333,0,0,Highway,3,34.0,50,0,0,2.1166666666666667,2.9666666666666663,Saturday,1.1166666666666667,0.219672131147541,2.1166666666666667,2.9666666666666663,0.41639344262295086
24212,2018-07-06 23:34:00,2018-07-07 17:42:00,18.133333333333333,0,0,Highway,3,36.0,45,0,0,11.716666666666667,6.416666666666666,Friday,3.716666666666667,0.20496323529411767,11.716666666666667,6.416666666666666,0.6461397058823529
24213,2018-07-06 22:50:00,2018-07-07 05:56:00,7.1,0,0,Highway,-1,-1.0,45,0,0,0.0,7.1,Friday,0.0,0.0,0.0,7.1,0.0
24216,2018-07-06 13:46:00,2018-07-06 14:55:00,1.15,1,1,Highway,3,34.0,50,1,1,1.15,0.0,Friday,0.0,0.0,1.15,0.0,1.0
24217,2018-07-06 13:01:00,2018-07-06 14:17:00,1.2666666666666666,0,0,Highway,3,32.0,50,0,0,1.2666666666666666,0.0,Friday,0.0,0.0,1.2666666666666666,0.0,1.0
24218,2018-07-06 10:08:00,2018-07-06 12:17:00,2.15,0,0,Highway,3,32.0,50,0,0,2.15,0.0,Friday,0.0,0.0,2.15,0.0,1.0
24219,2018-07-05 10:41:00,2018-07-05 14:03:00,3.3666666666666667,0,0,Ramp,1,18.0,-1,0,0,3.3666666666666667,0.0,Thursday,0.0,0.0,3.3666666666666667,0.0,1.0
24222,2018-07-03 21:26:00,2018-07-04 00:08:00,2.7,0,1,Bridge,2,20.0,35,2,2,0.0,2.7,Tuesday,0.0,0.0,0.0,2.7,0.0
24232,2018-07-03 00:10:00,2018-07-03 05:11:00,5.016666666666667,0,0,Street,4,40.0,25,0,0,0.0,5.016666666666667,Tuesday,0.0,0.0,0.0,5.016666666666667,0.0
24240,2018-07-02 11:13:00,2018-07-02 13:22:00,2.15,0,0,Bridge,3,30.0,30,0,1,2.15,0.0,Monday,0.0,0.0,2.15,0.0,1.0
24241,2018-07-02 11:01:00,2018-07-02 15:13:00,4.2,0,1,Street,6,70.0,25,1,1,4.2,0.0,Monday,0.0,0.0,4.2,0.0,1.0
24242,2018-06-30 07:20:00,2018-06-30 14:12:00,6.866666666666666,0,1,Street,4,40.0,25,1,2,6.866666666666666,0.0,Saturday,1.65,0.24029126213592233,6.866666666666666,0.0,1.0
24243,2018-06-30 07:17:00,2018-06-30 12:59:00,5.7,1,1,Highway,3,34.0,50,1,1,5.7,0.0,Saturday,1.7,0.2982456140350877,5.7,0.0,1.0
24244,2018-06-30 04:22:00,2018-06-30 14:12:00,9.833333333333334,0,1,Bridge,2,20.0,35,3,4,8.216666666666667,1.6166666666666671,Saturday,2.0,0.20338983050847456,8.216666666666667,1.6166666666666671,0.835593220338983
24245,2018-06-29 23:27:00,2018-06-30 04:13:00,4.766666666666667,0,0,Highway,3,30.0,45,1,2,0.0,4.766666666666667,Friday,0.0,0.0,0.0,4.766666666666667,0.0
24246,2018-06-29 22:50:00,2018-06-30 05:15:00,6.416666666666667,0,0,Street,4,60.0,25,0,1,0.0,6.416666666666667,Friday,0.0,0.0,0.0,6.416666666666667,0.0
24247,2018-06-29 10:48:00,2018-06-29 12:40:00,1.8666666666666667,0,0,Street,1,22.0,25,0,1,1.8666666666666667,0.0,Friday,0.0,0.0,1.8666666666666667,0.0,1.0
24248,2018-06-29 09:16:00,2018-06-29 14:05:00,4.816666666666666,0,0,Street,4,60.0,25,1,3,4.816666666666666,0.0,Friday,0.0,0.0,4.816666666666666,0.0,1.0
24249,2018-06-29 09:14:00,2018-06-29 14:04:00,4.833333333333333,0,1,Ramp,1,18.0,-1,1,1,4.833333333333333,0.0,Friday,0.0,0.0,4.833333333333333,0.0,1.0
24250,2018-06-29 08:27:00,2018-06-29 11:40:00,3.216666666666667,0,0,Highway,3,34.0,50,0,0,3.216666666666667,0.0,Friday,0.5333333333333333,0.16580310880829013,3.216666666666667,0.0,1.0
24251,2018-06-29 01:26:00,2018-06-29 04:36:00,3.1666666666666665,0,0,Highway,3,30.0,45,0,0,0.0,3.1666666666666665,Friday,0.0,0.0,0.0,3.1666666666666665,0.0
24252,2018-06-28 11:27:00,2018-06-28 14:01:00,2.566666666666667,0,0,Highway,2,28.0,50,1,2,2.566666666666667,0.0,Thursday,0.0,0.0,2.566666666666667,0.0,1.0
24253,2018-06-28 10:55:00,2018-06-28 14:01:00,3.1,0,0,Highway,4,48.0,50,0,1,3.1,0.0,Thursday,0.0,0.0,3.1,0.0,1.0
24257,2018-06-27 11:03:00,2018-06-27 14:37:00,3.566666666666667,1,1,Street,3,38.0,25,1,1,3.566666666666667,0.0,Wednesday,0.0,0.0,3.566666666666667,0.0,1.0
24258,2018-06-27 01:52:00,2018-06-27 05:14:00,3.3666666666666667,0,0,Highway,3,30.0,45,0,0,0.0,3.3666666666666667,Wednesday,0.0,0.0,0.0,3.3666666666666667,0.0
24259,2018-06-27 01:07:00,2018-06-27 05:31:00,4.4,0,0,Street,2,40.0,25,0,0,0.0,4.4,Wednesday,0.0,0.0,0.0,4.4,0.0
24260,2018-06-27 00:19:00,2018-06-27 05:12:00,4.883333333333334,0,0,Highway,3,30.0,45,0,0,0.0,4.883333333333334,Wednesday,0.0,0.0,0.0,4.883333333333334,0.0
24261,2018-06-26 13:02:00,2018-06-26 14:17:00,1.25,0,0,Street,6,70.0,25,0,0,1.25,0.0,Tuesday,0.0,0.0,1.25,0.0,1.0
24262,2018-06-26 13:02:00,2018-06-26 14:17:00,1.25,0,0,Highway,4,48.0,50,0,0,1.25,0.0,Tuesday,0.0,0.0,1.25,0.0,1.0
24263,2018-06-26 10:12:00,2018-06-26 12:52:00,2.6666666666666665,1,1,Highway,3,32.0,50,1,1,2.6666666666666665,0.0,Tuesday,0.0,0.0,2.6666666666666665,0.0,1.0
24264,2018-06-26 10:03:00,2018-06-26 14:05:00,4.033333333333333,1,2,Street,6,60.0,25,2,3,4.033333333333333,0.0,Tuesday,0.0,0.0,4.033333333333333,0.0,1.0
24265,2018-06-26 10:02:00,2018-06-26 14:06:00,4.066666666666666,0,0,Street,6,70.0,25,2,3,4.066666666666666,0.0,Tuesday,0.0,0.0,4.066666666666666,0.0,1.0
24266,2018-06-26 00:08:00,2018-06-26 05:18:00,5.166666666666667,0,0,Highway,3,30.0,45,0,0,0.0,5.166666666666667,Tuesday,0.0,0.0,0.0,5.166666666666667,0.0
24267,2018-06-26 00:04:00,2018-06-26 05:15:00,5.183333333333334,1,1,Highway,3,30.0,45,1,1,0.0,5.183333333333334,Tuesday,0.0,0.0,0.0,5.183333333333334,0.0
24268,2018-06-25 19:49:00,2018-06-26 05:10:00,9.35,1,2,Highway,2,34.0,45,3,4,0.0,9.35,Monday,0.0,0.0,0.0,9.35,0.0
24269,2018-06-25 14:02:00,2018-06-25 15:18:00,1.2666666666666666,0,1,Highway,3,34.0,50,1,1,1.2666666666666666,0.0,Monday,0.0,0.0,1.2666666666666666,0.0,1.0
24270,2018-06-25 13:00:00,2018-06-25 14:12:00,1.2,0,0,Highway,3,34.0,50,0,1,1.2,0.0,Monday,0.0,0.0,1.2,0.0,1.0
24272,2018-06-23 05:39:00,2018-06-23 15:01:00,9.366666666666667,2,5,Street,2,34.0,35,6,8,9.033333333333333,0.3333333333333339,Saturday,2.0,0.21352313167259784,9.033333333333333,0.3333333333333339,0.9644128113879002
24273,2018-06-23 05:01:00,2018-06-23 06:17:00,1.2666666666666666,0,0,Ramp,-1,-1.0,-1,0,0,0.3,0.9666666666666666,Saturday,0.0,0.0,0.3,0.9666666666666666,0.2368421052631579
24274,2018-06-23 00:48:00,2018-06-23 04:56:00,4.133333333333334,2,2,Highway,3,30.0,45,2,2,0.0,4.133333333333334,Saturday,0.0,0.0,0.0,4.133333333333334,0.0
24275,2018-06-23 00:26:00,2018-06-23 01:46:00,1.3333333333333333,0,0,Street,3,38.0,25,0,0,0.0,1.3333333333333333,Saturday,0.0,0.0,0.0,1.3333333333333333,0.0
24276,2018-06-22 09:59:00,2018-06-22 14:17:00,4.3,0,0,Street,4,40.0,25,0,0,4.3,0.0,Friday,0.0,0.0,4.3,0.0,1.0
24277,2018-06-22 09:52:00,2018-06-22 12:08:00,2.2666666666666666,0,0,Highway,3,44.0,50,0,0,2.2666666666666666,0.0,Friday,0.0,0.0,2.2666666666666666,0.0,1.0
24278,2018-06-22 00:12:00,2018-06-22 05:00:00,4.8,0,0,Highway,3,32.0,50,0,1,0.0,4.8,Friday,0.0,0.0,0.0,4.8,0.0
24279,2018-06-21 23:24:00,2018-06-22 04:54:00,5.5,0,0,Highway,3,30.0,45,0,0,0.0,5.5,Thursday,0.0,0.0,0.0,5.5,0.0
24280,2018-06-21 22:14:00,2018-06-22 05:27:00,7.216666666666667,0,1,Street,6,70.0,25,2,2,0.0,7.216666666666667,Thursday,0.0,0.0,0.0,7.216666666666667,0.0
24281,2018-06-21 22:06:00,2018-06-22 03:14:00,5.133333333333334,0,0,Highway,3,34.0,50,0,0,0.0,5.133333333333334,Thursday,0.0,0.0,0.0,5.133333333333334,0.0
24284,2018-06-21 09:42:00,2018-06-21 13:04:00,3.3666666666666667,0,1,Street,4,40.0,25,1,3,3.3666666666666667,0.0,Thursday,0.0,0.0,3.3666666666666667,0.0,1.0
24285,2018-06-21 09:24:00,2018-06-21 14:12:00,4.8,0,0,Highway,3,32.0,50,0,0,4.8,0.0,Thursday,0.0,0.0,4.8,0.0,1.0
24286,2018-06-20 22:30:00,2018-06-21 02:36:00,4.1,0,0,Ramp,1,18.0,-1,1,1,0.0,4.1,Wednesday,0.0,0.0,0.0,4.1,0.0
24287,2018-06-20 13:02:00,2018-06-20 14:17:00,1.25,0,1,Highway,3,35.0,45,1,1,1.25,0.0,Wednesday,0.0,0.0,1.25,0.0,1.0
24288,2018-06-20 00:12:00,2018-06-20 04:29:00,4.283333333333333,0,0,Highway,3,32.0,50,0,0,0.0,4.283333333333333,Wednesday,0.0,0.0,0.0,4.283333333333333,0.0
24289,2018-06-19 23:30:00,2018-06-20 04:42:00,5.2,0,0,Street,4,60.0,25,0,0,0.0,5.2,Tuesday,0.0,0.0,0.0,5.2,0.0
24290,2018-06-19 22:50:00,2018-06-20 04:44:00,5.9,0,0,Street,2,40.0,25,0,0,0.0,5.9,Tuesday,0.0,0.0,0.0,5.9,0.0
24291,2018-06-19 22:40:00,2018-06-20 04:27:00,5.783333333333333,0,1,Highway,3,30.0,45,1,2,0.0,5.783333333333333,Tuesday,0.0,0.0,0.0,5.783333333333333,0.0
24292,2018-06-19 21:44:00,2018-06-20 04:23:00,6.65,0,1,Street,3,30.0,25,1,1,0.0,6.65,Tuesday,0.0,0.0,0.0,6.65,0.0
24303,2018-06-19 07:12:00,2018-06-19 15:09:00,7.95,2,3,Bridge,2,20.0,35,5,6,7.95,0.0,Tuesday,1.7833333333333334,0.22431865828092243,7.95,0.0,1.0
24304,2018-06-19 00:15:00,2018-06-19 05:06:00,4.85,0,0,Highway,3,30.0,45,0,0,0.0,4.85,Tuesday,0.0,0.0,0.0,4.85,0.0
24305,2018-06-18 23:52:00,2018-06-19 05:06:00,5.233333333333333,0,0,Highway,3,34.0,50,0,0,0.0,5.233333333333333,Monday,0.0,0.0,0.0,5.233333333333333,0.0
24306,2018-06-18 21:55:00,2018-06-19 04:42:00,6.783333333333333,0,0,Highway,3,32.0,50,0,0,0.0,6.783333333333333,Monday,0.0,0.0,0.0,6.783333333333333,0.0
24311,2018-06-18 09:50:00,2018-06-18 13:27:00,3.6166666666666667,0,1,Highway,2,28.0,50,1,1,3.6166666666666667,0.0,Monday,0.0,0.0,3.6166666666666667,0.0,1.0
24312,2018-06-18 08:18:00,2018-06-18 14:03:00,5.75,0,0,Highway,4,48.0,50,0,0,5.75,0.0,Monday,0.6833333333333333,0.11884057971014493,5.75,0.0,1.0
24313,2018-06-18 07:51:00,2018-06-18 15:09:00,7.3,4,5,Street,2,34.0,35,8,13,7.3,0.0,Monday,1.1333333333333333,0.1552511415525114,7.3,0.0,1.0
24314,2018-06-16 04:02:00,2018-06-16 05:17:00,1.25,0,0,Highway,3,34.0,50,0,0,0.0,1.25,Saturday,0.0,0.0,0.0,1.25,0.0
24315,2018-06-16 00:48:00,2018-06-16 10:59:00,10.183333333333334,0,1,Highway,3,34.0,50,2,3,5.0,5.183333333333334,Saturday,2.0,0.19639934533551553,5.0,5.183333333333334,0.4909983633387889
24316,2018-06-15 23:40:00,2018-06-16 06:50:00,7.166666666666667,0,0,Street,6,70.0,25,0,0,0.85,6.316666666666667,Friday,0.0,0.0,0.85,6.316666666666667,0.11860465116279069
24317,2018-06-15 23:25:00,2018-06-16 05:04:00,5.65,0,0,Street,4,40.0,25,3,3,0.0,5.65,Friday,0.0,0.0,0.0,5.65,0.0
24318,2018-06-15 22:40:00,2018-06-16 05:01:00,6.35,0,0,Highway,2,28.0,50,0,0,0.0,6.35,Friday,0.0,0.0,0.0,6.35,0.0
24319,2018-06-15 22:30:00,2018-06-16 04:59:00,6.483333333333333,0,0,Street,4,60.0,25,0,0,0.0,6.483333333333333,Friday,0.0,0.0,0.0,6.483333333333333,0.0
24320,2018-06-15 22:25:00,2018-06-16 05:28:00,7.05,0,0,Street,3,30.0,25,0,0,0.0,7.05,Friday,0.0,0.0,0.0,7.05,0.0
24322,2018-06-15 09:44:00,2018-06-15 14:03:00,4.316666666666666,0,0,Highway,3,32.0,50,0,0,4.316666666666666,0.0,Friday,0.0,0.0,4.316666666666666,0.0,1.0
24323,2018-06-15 08:21:00,2018-06-15 13:54:00,5.55,0,1,Highway,4,48.0,50,2,3,5.55,0.0,Friday,0.6333333333333333,0.11411411411411411,5.55,0.0,1.0
24324,2018-06-14 21:18:00,2018-06-15 04:35:00,7.283333333333333,0,0,Highway,3,32.0,50,0,0,0.0,7.283333333333333,Thursday,0.0,0.0,0.0,7.283333333333333,0.0
24325,2018-06-14 21:04:00,2018-06-15 04:34:00,7.5,0,0,Street,6,70.0,25,0,0,0.0,7.5,Thursday,0.0,0.0,0.0,7.5,0.0
24326,2018-06-14 08:38:00,2018-06-14 14:03:00,5.416666666666667,2,2,Highway,4,48.0,50,2,2,5.416666666666667,0.0,Thursday,0.35,0.0646153846153846,5.416666666666667,0.0,1.0
24327,2018-06-13 23:10:00,2018-06-14 03:55:00,4.75,1,1,Street,4,40.0,25,2,3,0.0,4.75,Wednesday,0.0,0.0,0.0,4.75,0.0
24328,2018-06-13 22:16:00,2018-06-14 05:01:00,6.75,1,2,Highway,4,48.0,50,2,2,0.0,6.75,Wednesday,0.0,0.0,0.0,6.75,0.0
24329,2018-06-13 10:07:00,2018-06-13 14:13:00,4.1,0,0,Highway,3,32.0,50,0,0,4.1,0.0,Wednesday,0.0,0.0,4.1,0.0,1.0
24330,2018-06-12 23:57:00,2018-06-13 04:09:00,4.2,0,0,Highway,3,32.0,50,0,0,0.0,4.2,Tuesday,0.0,0.0,0.0,4.2,0.0
24331,2018-06-12 22:39:00,2018-06-13 04:57:00,6.3,0,0,Street,2,40.0,25,0,0,0.0,6.3,Tuesday,0.0,0.0,0.0,6.3,0.0
24332,2018-06-12 22:27:00,2018-06-13 04:37:00,6.166666666666667,0,1,Highway,4,48.0,50,1,2,0.0,6.166666666666667,Tuesday,0.0,0.0,0.0,6.166666666666667,0.0
24334,2018-06-12 00:16:00,2018-06-12 04:41:00,4.416666666666667,0,0,Highway,3,30.0,45,0,0,0.0,4.416666666666667,Tuesday,0.0,0.0,0.0,4.416666666666667,0.0
24335,2018-06-11 23:10:00,2018-06-12 03:49:00,4.65,0,0,Street,4,40.0,25,0,0,0.0,4.65,Monday,0.0,0.0,0.0,4.65,0.0
24336,2018-06-11 22:34:00,2018-06-12 05:17:00,6.716666666666667,0,0,Highway,3,34.0,50,0,0,0.0,6.716666666666667,Monday,0.0,0.0,0.0,6.716666666666667,0.0
24337,2018-06-11 21:50:00,2018-06-12 04:27:00,6.616666666666666,0,0,Street,3,30.0,25,0,0,0.0,6.616666666666666,Monday,0.0,0.0,0.0,6.616666666666666,0.0
24340,2018-06-11 11:05:00,2018-06-11 14:12:00,3.1166666666666667,1,2,Highway,3,32.0,50,2,2,3.1166666666666667,0.0,Monday,0.0,0.0,3.1166666666666667,0.0,1.0
24341,2018-06-11 09:23:00,2018-06-11 14:08:00,4.75,0,0,Street,6,70.0,25,0,3,4.75,0.0,Monday,0.0,0.0,4.75,0.0,1.0
24342,2018-06-11 09:08:00,2018-06-11 14:08:00,5.0,1,2,Highway,3,32.0,50,2,2,5.0,0.0,Monday,0.0,0.0,5.0,0.0,1.0
