wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft
328_0,"[ 32400  32049 165639 175325 257527 257526  32053  32779 165638  88440
 175324 175326  31643 175323 116938]",2017-06-03,2017-06-05,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((984835.8295308318 204984.4089051207, 984636.4978025327 205120.980203457), (983098.5380172866 200768.7540905957, 982774.1314692647 200963.2632785239), (994037.6698161179 219718.3922824018, 994453.8288615306 219487.6699308877), (1015844.130108547 213866.7838137949, 1015846.548131658 213849.4346814519), (982625.3423791677 197999.9268557959, 982697.7479088274 198093.6513024046), (982561.4200185903 197917.183509735, 982625.3423791677 197999.9268557959), (983270.0104346391 200662.159968872, 983098.5380172866 200768.7540905957), (986962.6284708405 205963.1184365393, 987405.8258035828 205717.7027103864), (994005.0189715135 219736.4957057506, 994037.6698161179 219718.3922824018), (1027420.003466791 251236.7573954558, 1028384.322610006 251049.0094891999), (1015588.667011481 213814.7852367077, 1015685.140730609 213122.7552384367), (1015846.548131658 213849.4346814519, 1015942.775852813 213158.625273145), (981853.9860301208 203130.3668186457, 981932.4221055737 203720.6308271792), (1015586.317789573 213831.0055730851, 1015588.667011481 213814.7852367077), (1038047.23756214 223999.2605233783, 1038663.928628965 223939.0890103907))",5692.163685972432
3290_0,[90623 90520],2019-06-27,2019-09-14,summer,summer,79,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1037494.569059916 202582.2312958985, 1037991.784473019 202655.592501672), (1036956.100290424 202503.2727372038, 1037494.569059916 202582.2312958985))",1046.8253212204959
3291_0,"[ 39020 166652 166626 166645 166620  70682  70685 166627 166651 110987
 166653  70687  70680  70633  70635 283611 166644  70681 166628 166629]",2019-06-27,2019-09-16,summer,summer,81,"[""['Contract Roadway Milling', 'Dot In-House Paving']""
 ""['Contract Roadway Milling']""]","MULTILINESTRING ((999647.176587319 240651.8891125797, 999264.3804496644 240863.5169439198), (999768.4492634438 241772.7686403844, 999009.2254352224 242193.4293094856), (998854.4253164707 241981.7501656095, 998826.7284062578 241996.8812009516), (998505.1794106382 241283.879028266, 998477.3612994861 241299.5055615792), (998477.3612994861 241299.5055615792, 998448.6373850894 241314.5020939679), (1000883.899859866 243785.624862316, 1000866.68535676 243888.9181919221), (1000866.68535676 243888.9181919221, 1000824.280280259 244204.985791342), (998826.7284062578 241996.8812009516, 998292.4884835093 242290.771811742), (998881.562824536 241966.7603275981, 998854.4253164707 241981.7501656095), (1000242.835169799 241210.7592391985, 1000205.795521187 241230.8788210457), (999009.2254352224 242193.4293094856, 998980.7837220554 242209.1869394124), (1000915.304261017 243562.7524549848, 1000883.899859866 243785.624862316), (1000839.766070025 243310.9624526463, 1000892.213609517 243467.5265396397), (1000314.345950617 241467.7134971319, 999768.4492634438 241772.7686403844), (1000394.606361548 241731.2201633452, 999893.2886595962 241998.7880193242), (998448.6373850894 241314.5020939679, 998070.6675778518 241524.2501365264), (999264.3804496644 240863.5169439198, 998505.1794106382 241283.879028266), (1000892.213609517 243467.5265396397, 1000915.304261017 243562.7524549848), (998980.7837220554 242209.1869394124, 998952.7030105095 242224.271973334), (998952.7030105095 242224.271973334, 998165.5328886728 242655.3818751458))",6451.492160628093
3292_0,[24574],2019-06-28,2019-06-30,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((989932.2115641166 190613.134679973, 989994.7134939504 190026.9593093502))",589.498139401357
3293_0,[23095],2019-06-28,2019-07-01,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((980941.0319792195 197696.299710443, 980690.4146344832 197843.5587852879))",290.67901301413616
3294_0,[29761],2019-06-28,2019-07-02,summer,summer,4,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((998142.4956597578 185600.7985806851, 998910.6755640215 185545.0342404402))",770.201289896052
3295_0,[164045  30780 164040 164041 164044 164039 164038],2019-06-28,2019-07-15,summer,summer,17,"[""['Occupancy Of Roadway As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Material On Street']""]","MULTILINESTRING ((996243.0769288394 198049.895913086, 996154.2223724936 197863.7503421739), (995903.8706025906 197986.9222641964, 996154.2223724936 197863.7503421739), (996312.5889314824 197787.832253045, 996341.8968903234 197773.7903107227), (996341.8968903234 197773.7903107227, 996479.4924356124 197707.871982115), (996275.4620217229 198092.0843772374, 996243.0769288394 198049.895913086), (996287.0803931861 197800.0598028919, 996312.5889314824 197787.832253045), (996154.2223724936 197863.7503421739, 996287.0803931861 197800.0598028919))",899.1535805462427
3296_0,[113140 113142 113141],2019-06-28,2019-09-25,summer,summer,89,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1009175.178462164 252634.4016816896, 1009142.107540666 252641.3601209843, 1009142.028940379 252641.3767205945, 1009141.959940117 252641.4029202192, 1009109.771618945 252653.3875446126, 1009109.742018842 252653.3973444649, 1009109.712618725 252653.4137442698, 1009079.47950184 252670.2049589515, 1009079.453301741 252670.2213587937, 1009079.430301649 252670.2377586265, 1009052.21239315 252691.2643700328, 1009052.189493064 252691.2807698702, 1009052.166592969 252691.3037696884, 1009028.747896085 252715.7359840564), (1009028.747896085 252715.7359840564, 1009003.908589986 252747.7369647314, 1009003.885589892 252747.7665645208, 1009003.862589794 252747.7895643436, 1008974.059468082 252776.1947378957, 1008974.033167975 252776.2209376877, 1008974.00366785 252776.2407374948, 1008940.076434126 252799.9773113271, 1008940.046934018 252799.9969111245, 1008940.014233893 252800.0133109295, 1008903.144092783 252818.2578928997, 1008903.084892555 252818.2872925354, 1008903.015992314 252818.3102921723, 1008864.469248557 252830.6624889499), (1009287.757612376 252723.3718150075, 1009261.092123965 252712.0821474435, 1009235.830842575 252697.1424990497, 1009212.698970617 252678.8622716457, 1009192.325510041 252657.7356660157, 1009175.178462164 252634.4016816896))",522.4516474003939
3297_0,[176363  80231 176364 176649 176362 176365 176648  79668 176366 176367],2019-06-28,2019-09-28,summer,summer,92,"[""['Dot In-House Milling', 'Dot In-House Paving']""]","MULTILINESTRING ((1015064.563890133 257253.6945628395, 1015228.557081468 257073.8668846534), (1014845.288567874 257494.118892886, 1015050.164229492 257269.485246698), (1015228.557081468 257073.8668846534, 1015266.16214017 257032.630387517), (1011357.36097346 267617.1173829087, 1011361.235576409 267632.6947441558), (1015050.164229492 257269.485246698, 1015064.563890133 257253.6945628395), (1015302.651693749 256993.3426787839, 1015507.389758361 256770.3953202255), (1011349.733048649 267453.8013382695, 1011357.36097346 267617.1173829087), (1010612.654956795 257211.3467242653, 1010325.663155548 257399.9238266198), (1015266.16214017 257032.630387517, 1015302.651693749 256993.3426787839), (1015507.389758361 256770.3953202255, 1015525.217832956 256752.0950591555))",1529.3950581620802
3298_0,"[9000919 9000994 9000923 9000993 9000917 9000920 9000896 9000924   37063
 9000995 9000907 9000905 9000903 9000901 9000900 9000898 9000915 9000895
  194299 9000891   33851]",2019-06-29,2019-07-01,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((1001065.478636344 226522.050870975, 1001087.992334534 226509.6261945019), (1000918.458075655 226924.7624048889, 1000950.990817199 226906.7375841035), (1001127.246305741 226487.9629098272, 1001216.624495695 226438.6370999196), (1000846.205961404 226964.7940067537, 1000918.458075655 226924.7624048889), (1001023.021051247 226545.4822379873, 1001065.478636344 226522.050870975), (1001087.992334534 226509.6261945019, 1001127.246305741 226487.9629098272), (1000774.560968869 226682.6009734326, 1000795.042058035 226671.2981859976), (1001216.624495695 226438.6370999196, 1001367.729555435 226355.2455279373), (990013.2775795632 220458.5881645137, 989213.4823987195 220899.0486735095), (1000950.990817199 226906.7375841035, 1001457.329423535 226626.1989690891), (1000950.55973541 226585.4720402242, 1000975.992646257 226571.4361798534), (1000929.631444224 226597.0219253215, 1000950.55973541 226585.4720402242), (1000883.775044461 226622.328873487, 1000929.631444224 226597.0219253215), (1000838.463447105 226647.3352245758, 1000883.775044461 226622.328873487), (1000816.205950177 226659.6186022915, 1000838.463447105 226647.3352245758), (1000795.042058035 226671.2981859976, 1000816.205950177 226659.6186022915), (1000975.992646257 226571.4361798534, 1001023.021051247 226545.4822379873), (1000752.988474975 226694.505954874, 1000774.560968869 226682.6009734326), (1001367.729555435 226355.2455279373, 1001457.329423535 226626.1989690891), (1000709.594886107 226718.4532163296, 1000752.988474975 226694.505954874), (986932.7919551341 216750.987384158, 986143.3412823515 217189.7040800216))",3551.9672875474425
3299_0,[165551 165552],2019-06-29,2019-07-07,summer,summer,8,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((993248.0751813258 218367.1546022841, 993278.4919166534 218350.4849652026), (993278.4919166534 218350.4849652026, 993695.7992761959 218119.2934076478))",511.7542217940644
329_0,"[ 31931  23546 165485  33904  24326  67393  23551  32624 165484  29407
  34175]",2017-06-03,2017-06-12,summer,summer,9,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((982086.0917473858 205885.563503458, 982164.9550066463 206274.9087896345), (983568.1620070016 198521.0233182213, 983808.3585761273 198549.9719505779), (992646.8895853562 217211.2380473028, 993062.8192467067 216978.5276822075), (987449.4675040473 211352.4802828927, 987126.8124491203 211530.1062208338), (987973.5516389912 195913.6219710632, 987963.0043330124 195674.865004229), (1002328.553758565 213242.8038313705, 1002582.648943468 213113.911078451), (983808.3585761273 198549.9719505779, 984007.9383421178 198567.243763884), (985830.3652716846 206024.7784193619, 986489.0687456178 205660.6591077438), (992615.780646324 217228.5508803218, 992646.8895853562 217211.2380473028), (995556.334749833 182337.1870738789, 996306.4903493639 182140.9697799707), (989286.2099295401 213323.3095107464, 989729.99713605 213077.429858435))",4279.32950286405
32_0,[107100 107101],2017-03-21,2017-07-01,winter,summer,102,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1012518.863776554 238624.2683935416, 1012528.525404637 239266.6104298735), (1012528.525404637 239266.6104298735, 1012532.491999236 239299.0841283097, 1012541.832414568 239331.5674466377, 1012556.602851686 239362.7319898094, 1012576.419009936 239391.2391612135, 1012600.48078696 239415.9439619854, 1012627.672478989 239436.0193909382, 1012656.727581396 239451.0554448534))",879.1357978963747
3300_0,[164387 164388],2019-06-29,2019-07-08,summer,summer,9,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((987033.1480394023 208324.2984442407, 987505.0599910148 208063.0420961129), (987505.0599910148 208063.0420961129, 987525.7293171816 208052.4253194111))",562.6397047732127
3301_0,[165358 165359],2019-07-01,2019-07-10,summer,summer,9,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((990759.4479662516 214929.973782648, 991179.3900572973 214696.2396187201), (991179.3900572973 214696.2396187201, 991207.3133830664 214681.5283637232))",512.168505021787
3302_0,[110920],2019-07-01,2019-07-30,summer,summer,29,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((982684.6100442038 205801.9201267507, 982625.150684535 205818.5451399399))",61.73982924951863
3303_0,[24864 24858 24849 24851 24850],2019-07-01,2019-08-03,summer,summer,33,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""
 ""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((994197.5884652694 149501.8528591693, 994267.5014554978 148996.7968685266), (993946.5059845779 149432.2155085666, 994197.5884652694 149501.8528591693), (993707.3621279149 149363.0170292772, 993742.0768665891 149372.6078715043), (993742.0768665891 149372.6078715043, 993946.5059845779 149432.2155085666), (993742.0768665891 149372.6078715043, 993793.2660306566 148958.1160840621))",1437.0304737048941
3304_0,[68195 32797],2019-07-02,2019-07-04,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1009981.828532664 211937.8890919017, 1009708.302216978 211143.5653385919), (986156.6429775388 207673.4767236744, 986685.6510809027 207381.01733681))",1444.567738144634
3305_0,[26976 26854 26862 26858],2019-07-02,2019-07-05,summer,summer,3,"[""['Dot In-House Milling']""]","MULTILINESTRING ((994103.4902853288 163665.2004174975, 994365.5503505265 163791.1338538238), (993327.7562140123 163292.7745642721, 993613.2875078776 163426.037360941), (993857.6113331905 163548.7554978206, 994103.4902853288 163665.2004174975), (993613.2875078776 163426.037360941, 993857.6113331905 163548.7554978206))",1151.3172136572784
3306_0,"[ 26620 230695 230694 163449  26849 163412  26624  26851  26732 163448
  26738]",2019-07-02,2019-07-11,summer,summer,9,"[""['Dot In-House Milling']""]","MULTILINESTRING ((991612.2742092425 162016.7070275834, 991913.6815210222 162060.2028064835), (993054.232050613 162223.1141203893, 993089.4885206827 162228.8019300282), (993017.5365776896 162217.1939021936, 993054.232050613 162223.1141203893), (993165.8172750704 162240.3245809109, 993472.8185976852 162286.3695924821), (993472.8185976852 162286.3695924821, 993770.9846089096 162329.4093445659), (992712.7137787213 162166.1652820466, 993017.5365776896 162217.1939021936), (991913.6815210222 162060.2028064835, 992196.7622961382 162101.1722764922), (993770.9846089096 162329.4093445659, 994028.4124350854 162367.2748588028), (992196.7622961382 162101.1722764922, 992454.1048205971 162138.1453926972), (993089.4885206827 162228.8019300282, 993165.8172750704 162240.3245809109), (992454.1048205971 162138.1453926972, 992712.7137787213 162166.1652820466))",2441.696729059953
3307_0,[4818],2019-07-02,2019-08-01,summer,summer,30,"[""['Occupancy Of Roadway As Stipulated', 'Replacement Of Poles']""]","MULTILINESTRING ((935470.9205656773 157344.5161974132, 934757.6505252029 157860.3763582217))",880.2646511974838
3308_0,[9010674  297298  297297],2019-07-02,2019-08-02,summer,summer,31,"[""['Occupancy Of Roadway As Stipulated', 'Replacement Of Poles']""]","MULTILINESTRING ((937353.5837709536 155997.1867723873, 935496.1284494118 157326.5154745802), (937441.5978158735 155938.9080070167, 937353.5837709536 155997.1867723873), (937652.8980010368 155798.9941653925, 937441.5978158735 155938.9080070167))",2643.1148703105946
