wz_id,segmentid,created_date,closed_date,created_season,closed_season,duration_days,purpose,geometry,length_ft,bounding_geometry,bounding_area
2225_0,"[ 19740 127098  19623  19617  19752 127099  19621  19884  19882 127134
 127135  19754  19497  19748 127136  19750 127133  19619  19880  19756]",2018-09-14,2018-09-21,summer,summer,7,"[""['Dot In-House Milling']""]","MULTILINESTRING ((983074.7712066488 163877.5898608597, 982913.7390605683 163673.789838671), (981944.5178784742 162451.7347630396, 981856.4214184524 162339.8151214655), (982913.7390605683 163673.789838671, 982751.7062204046 163469.9242213512), (982428.7527496996 163062.8297153284, 982266.9889236646 162858.6785208811), (983584.068324247 164520.699571311, 983410.1622372579 164301.2038277707), (981856.4214184524 162339.8151214655, 981783.5840658912 162247.2819927479), (982751.7062204046 163469.9242213512, 982590.1983833914 163266.235813863), (984391.1819171264 165539.4441574774, 984229.9523092355 165335.3321374739), (984229.9523092355 165335.3321374739, 984068.2508311438 165131.7879591364), (982036.4527184526 162567.9918330209, 981944.5178784742 162451.7347630396), (982266.9889236646 162858.6785208811, 982185.5888146359 162756.1683235982), (983745.1824892358 164724.3552252539, 983584.068324247 164520.699571311), (981783.5840658912 162247.2819927479, 981609.1663304474 162028.4753435543), (983236.1347569387 164081.3440914555, 983074.7712066488 163877.5898608597), (982185.5888146359 162756.1683235982, 982105.9042963468 162655.8169408082), (983410.1622372579 164301.2038277707, 983236.1347569387 164081.3440914555), (982105.9042963468 162655.8169408082, 982036.4527184526 162567.9918330209), (982590.1983833914 163266.235813863, 982428.7527496996 163062.8297153284), (984068.2508311438 165131.7879591364, 983906.7331588102 164927.8336874072), (983906.7331588102 164927.8336874072, 983745.1824892358 164724.3552252539))",4479.570329191642,"POLYGON ((984390.742292332 165539.7924515011, 981608.9972285193 162028.6093150494, 981609.8221967993 162027.9557315275, 984391.567260612 165539.1388679791, 984390.742292332 165539.7924515011))",4714.71744896268
2226_0,[79969],2018-09-14,2018-09-22,summer,summer,8,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((1012497.554164762 259877.4319355516, 1012286.999397234 259962.4406260545))",227.0678039481124,"LINESTRING (1012497.554164762 259877.4319355516, 1012286.999397234 259962.4406260545)",0.0
2227_0,[164078 136680  31221  31229  31348],2018-09-14,2018-10-01,summer,fall,17,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street', 'Rapid Transit Construct/ Alteration']""]","MULTILINESTRING ((998527.3562551433 195847.8868621912, 998621.0871580198 195736.1352354437), (998515.1982949611 195949.5609597467, 998503.0803578153 195914.1465951726, 998502.5706986483 195912.0295511049, 998502.1747909092 195909.8708632734, 998501.8945689332 195907.6810699576, 998501.7314003847 195905.470860743, 998501.686081281 195903.2510247458, 998501.7588342525 195901.0323981229, 998501.9493019395 195898.8258120454, 998502.2565560973 195896.6420377361, 998502.6790972125 195894.491734379, 998503.2148613253 195892.3854009218, 998503.8612342883 195890.3333177585, 998527.3562551433 195847.8868621912), (998621.0871580198 195736.1352354437, 998708.2456701108 195807.9336024208), (998970.9051573277 195324.5283628993, 999152.7915756304 195479.345563188), (999146.0668519273 195119.3221348254, 999375.0399204523 195316.2228527085))",909.7413307905628,"POLYGON ((998696.4108655285 196105.3910120057, 998467.4377970034 195908.4902941227, 999146.0668519274 195119.3221348254, 999375.0399204523 195316.2228527084, 998696.4108655285 196105.3910120057))",314320.8031072842
2228_0,[219897 219896 109650],2018-09-14,2018-12-12,summer,winter,89,"[""['Contract Roadway Milling-Protected']""]","MULTILINESTRING ((920661.8028512886 130453.4670209605, 921133.3857062112 130416.1117385406), (920435.3970962625 130471.401051146, 920661.8028512886 130453.4670209605), (921133.3857062112 130416.1117385406, 921184.931106471 130368.2412313495))",770.5206568956207,"POLYGON ((921190.4388845048 130408.2593989384, 920440.9048742965 130511.4192187349, 920435.3970962627 130471.401051146, 921184.931106471 130368.2412313495, 921190.4388845048 130408.2593989384))",30563.15902351768
2229_0,[36027],2018-09-15,2018-09-16,summer,summer,1,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((991852.8521947636 217951.2112301794, 992295.2877632023 217702.8644256225))",507.37103539057966,"LINESTRING (991852.8521947636 217951.2112301794, 992295.2877632023 217702.8644256225)",0.0
2232_0,[67994],2018-09-17,2018-09-19,summer,summer,2,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1007660.930258018 216383.8084575962, 1007132.284580711 215529.3990437093))",1004.7296644743334,"LINESTRING (1007660.930258018 216383.8084575962, 1007132.284580711 215529.3990437093)",0.0
2235_0,[ 49707 118830 235288 168724 114195 235289 118828 118827],2018-09-17,2018-11-26,summer,fall,70,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1021997.522840253 146755.5861507249, 1021883.780552853 146696.4733228395), (1021264.119502865 146321.5644808627, 1021106.245490724 146237.6855212033), (1021661.473295068 146530.2195883995, 1021419.754718489 146402.4171186472), (1022015.365159185 146716.7365727406, 1021904.794473498 146659.6591686646), (1021904.794473498 146659.6591686646, 1021661.473295068 146530.2195883995), (1021419.754718489 146402.4171186472, 1021264.119502865 146321.5644808627), (1021627.772061399 146607.3255562295, 1021693.903153294 146622.7219955709, 1021758.938832869 146642.8138386908, 1021822.390899544 146667.4632822341, 1021883.780552853 146696.4733228395), (1021276.671100458 146649.4683039344, 1021344.697874739 146629.2056739862, 1021414.57523972 146614.7032685363, 1021485.559593513 146606.1834835158, 1021556.884134523 146603.7371143848, 1021627.772061399 146607.3255562295))",1783.9345284439444,"POLYGON ((1021885.256531122 146969.2459732841, 1020973.56238945 146490.2015974345, 1021106.245490724 146237.6855212033, 1022017.939632396 146716.729897053, 1021885.256531122 146969.2459732841))",293778.52081333677
2237_0,[86305],2018-09-17,2019-01-02,summer,winter,107,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1023727.669713943 242633.0644439915, 1024531.827720712 242779.5956283665))",817.3992218279142,"LINESTRING (1023727.669713943 242633.0644439915, 1024531.827720712 242779.5956283665)",0.0
2238_0,[61553],2018-09-18,2018-09-21,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1050483.495241324 156986.901600406, 1050245.486632832 156953.2223317643))",240.37968061502738,"LINESTRING (1050483.495241324 156986.901600406, 1050245.486632832 156953.2223317643)",0.0
2239_0,[19501 19633 19406 19514 19511 19517 19519 19636 19404 19402 19515],2018-09-18,2018-09-25,summer,summer,7,"[""['Dot In-House Milling']""]","MULTILINESTRING ((981045.2275180873 163827.8765113922, 980883.2963985832 163624.8441392313), (982014.1763158082 165050.2139151482, 981852.2090707159 164846.8959953971), (980883.2963985832 163624.8441392313, 980721.8115861384 163420.9983730151), (981367.5673664603 164235.4436804136, 981206.7517368089 164032.3916956962), (981206.7517368089 164032.3916956962, 981045.2275180873 163827.8765113922), (981691.0030317485 164642.9124829583, 981529.3705956204 164439.4798791715), (981852.2090707159 164846.8959953971, 981691.0030317485 164642.9124829583), (982188.2858895734 165270.0211397568, 982014.1763158082 165050.2139151482), (980721.8115861384 163420.9983730151, 980560.5923767737 163217.4214161808), (980560.5923767737 163217.4214161808, 980389.0366673578 162992.7216645225), (981529.3705956204 164439.4798791715, 981367.5673664603 164235.4436804136))",2902.3537079122057,"POLYGON ((982184.607145111 165272.927642913, 980385.3579228953 162995.6281676787, 980389.0366673577 162992.7216645224, 982188.2858895733 165270.0211397568, 982184.607145111 165272.927642913))",13607.12637678272
223_0,[138450 135427 257942 138451 138599 257943 138453 138597 135408 136771],2017-05-08,2017-08-05,spring,summer,89,"[""['Dot In-House Paving']""]","MULTILINESTRING ((1009870.577943825 233198.5316807713, 1009887.972207306 233209.0771035255, 1010227.855445824 233415.1327504129), (1009081.948039349 232752.5341419647, 1009115.304361577 232773.1049834364), (1009431.302321079 232962.3143991074, 1009453.596003521 232974.3634333308), (1009580.611872952 233043.0120286286, 1009805.987906244 233162.5309847908), (1009391.958376393 232939.5848441189, 1009431.302321079 232962.3143991074), (1009453.596003521 232974.3634333308, 1009580.611872952 233043.0120286286), (1009805.987906244 233162.5309847908, 1009870.577943825 233198.5316807713), (1009115.304361577 232773.1049834364, 1009285.580184987 232878.1214957368), (1009285.580184987 232878.1214957368, 1009334.113763603 232906.162863393), (1009334.113763603 232906.162863393, 1009390.985572813 232939.022742758, 1009391.958376393 232939.5848441189))",1324.1215393130558,"POLYGON ((1009082.943360031 232750.7832725546, 1010233.654929653 233404.9308737597, 1010227.855445824 233415.1327504129, 1009077.143876202 232760.9851492078, 1009082.943360031 232750.7832725546))",15533.135931988456
2240_0,[34871],2018-09-18,2018-10-06,summer,fall,18,"[""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((994191.9090648344 200891.3494633938, 994548.0426395972 200600.3200664551))",459.9230728674727,"LINESTRING (994191.9090648344 200891.3494633938, 994548.0426395972 200600.3200664551)",0.0
2241_0,[32972],2018-09-18,2018-12-01,summer,winter,74,"[""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((987745.2891226669 207377.7789794604, 988186.7432716176 207130.374618988))",506.0540319041629,"LINESTRING (987745.2891226669 207377.7789794604, 988186.7432716176 207130.374618988)",0.0
2242_0,[23338],2018-09-18,2019-06-02,summer,summer,257,"[""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Equipment Other Than Crane Or Shov', 'Place Material On Street']""]","MULTILINESTRING ((982085.1190262232 197617.4389968507, 982294.425579085 197902.3982755647))",353.56897996866564,"LINESTRING (982085.1190262232 197617.4389968507, 982294.425579085 197902.3982755647)",0.0
2243_0,[169724 169723 287660  53732],2018-09-19,2018-09-22,summer,summer,3,"[""['Occupancy Of Roadway As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street', 'Place Equipment Other Than Crane Or Shov']""
 ""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1034068.484277297 157513.1344626696, 1034227.299981218 157492.3113169413), (1034046.072720272 157516.073942145, 1034068.484277297 157513.1344626696), (1034223.265498186 157418.3041723711, 1034267.882127896 157344.1747001715), (1034227.299981218 157492.3113169413, 1034247.745837114 157487.3400231841, 1034269.199288256 157486.5241418922, 1034290.379731362 157490.0420662328, 1034310.032764126 157497.5595885801))",354.32200922359215,"POLYGON ((1034035.160505846 157360.4979676249, 1034299.1205497 157341.98361406, 1034310.032764126 157497.5595885801, 1034046.072720272 157516.073942145, 1034035.160505846 157360.4979676249))",41267.87365296536
2244_0,[127156  20672  19678 127154  19795 127155  19682  19578],2018-09-19,2018-09-28,summer,summer,9,"[""['Dot In-House Milling']""]","MULTILINESTRING ((983400.2049551473 168698.8368386707, 983714.2535987212 168450.2086521484), (981268.4625947708 170389.9809732682, 981880.4673768758 169905.9468282197), (982300.6709110347 169571.3971543161, 982490.6019289006 169419.6881985402), (983101.6190334883 168935.2208087716, 983226.8847954408 168836.0510233488), (983714.2535987212 168450.2086521484, 984324.7098998827 167965.0917642879), (983226.8847954408 168836.0510233488, 983400.2049551473 168698.8368386707), (982490.6019289006 169419.6881985402, 983101.6190334883 168935.2208087716), (981880.4673768758 169905.9468282197, 982300.6709110347 169571.3971543161))",3901.3797838171254,"POLYGON ((981268.4109088389 170389.9158647537, 984324.029532586 167964.2347089499, 984324.9584885048 167965.4049101526, 981269.3398647576 170391.0860659564, 981268.4109088389 170389.9158647537))",5829.039455326663
2245_0,[22385 22376],2018-09-20,2018-09-24,summer,summer,4,"[""['Dot In-House Paving']""]","MULTILINESTRING ((985871.16875032 186000.3669216709, 986366.4788694151 185687.9077664029), (985323.7584078545 186349.2629199544, 985871.16875032 186000.3669216709))",1234.77318799121,"POLYGON ((985322.99134709 186348.0535395629, 986365.7118086506 185686.6983860114, 986366.4788694154 185687.907766403, 985323.7584078547 186349.2629199545, 985322.99134709 186348.0535395629))",1768.345270001114
2246_0,[54017],2018-09-20,2018-09-27,summer,summer,7,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1038844.566112566 156685.9692104096, 1038509.833179546 156665.3317938774))",335.36851284734865,"LINESTRING (1038844.566112566 156685.9692104096, 1038509.833179546 156665.3317938774)",0.0
2247_0,[54361],2018-09-20,2018-09-28,summer,summer,8,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1030739.01654372 179864.5698949442, 1030855.126629112 179255.8928191501))",619.6525918020477,"LINESTRING (1030739.01654372 179864.5698949442, 1030855.126629112 179255.8928191501)",0.0
2248_0,[85859],2018-09-20,2019-03-03,summer,winter,164,"[""['Dep Contractor Major Installation Sewer']""]","MULTILINESTRING ((1020706.477796745 245539.0116426238, 1020386.519488842 245929.982688891))",505.2045900578368,"LINESTRING (1020706.477796745 245539.0116426238, 1020386.519488842 245929.982688891)",0.0
2249_0,[26846],2018-09-21,2018-09-23,summer,summer,2,"[""['Crossing Sidewalk', 'Occupancy Of Roadway As Stipulated', 'Place Equipment Other Than Crane Or Shov']""]","MULTILINESTRING ((993089.4885206827 162228.8019300282, 993222.1819025583 161305.6252893509))",932.6642715821788,"LINESTRING (993089.4885206827 162228.8019300282, 993222.1819025583 161305.6252893509)",0.0
2250_0,[162441 162442 188609  23593  23595  23631 275384],2018-09-21,2018-09-25,summer,summer,4,"[""['Dot In-House Paving']""]","MULTILINESTRING ((984385.0482911165 191264.0357367302, 984346.9941192904 191163.0937765631), (984346.9941192904 191163.0937765631, 984296.6764214397 191029.6222352726), (984220.5878875109 190794.8903251242, 984211.4639775187 190768.617465357), (984182.2582431033 190690.7658797009, 984120.0083615007 190538.1768004087), (984211.4639775187 190768.617465357, 984182.2582431033 190690.7658797009), (984296.6764214397 191029.6222352726, 984220.5878875109 190794.8903251242), (984273.4469302089 191306.2172674228, 984281.4423941806 191296.6636601645, 984297.7941216509 191278.0414490435, 984309.2742111211 191264.9672412706, 984325.4157542812 191241.8110109505, 984333.3980250461 191230.3609959852, 984338.6541051992 191213.5959486774, 984345.0451947787 191195.3740999372, 984346.6298651717 191177.6082340582, 984346.9940813575 191173.5236189135, 984346.9941192904 191163.0937765631))",939.1047939551976,"POLYGON ((984235.4300359995 190515.1179418021, 984388.8686047078 191283.1584088162, 984273.4469302089 191306.2172674228, 984120.0083615007 190538.1768004087, 984235.4300359995 190515.1179418021))",92186.63504625781
2252_0,[78543],2018-09-21,2018-11-08,summer,fall,48,"[""['Occupancy Of Roadway As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1012553.110121546 247384.5436711026, 1012735.091812846 247816.7270431915))",468.93475354057136,"LINESTRING (1012553.110121546 247384.5436711026, 1012735.091812846 247816.7270431915)",0.0
2253_0,[31810],2018-09-21,2019-01-02,summer,winter,103,"[""['Occupancy Of Roadway As Stipulated']""]","MULTILINESTRING ((982630.2176427587 201987.6161370971, 982663.8971792432 202230.6729201085))",245.37911676769042,"LINESTRING (982630.2176427587 201987.6161370971, 982663.8971792432 202230.6729201085)",0.0
2254_0,[79916 79913],2018-09-21,2019-04-02,summer,spring,193,"[""['Occupancy Of Roadway As Stipulated']""
 ""['Occupancy Of Roadway As Stipulated', 'Occupancy Of Sidewalk As Stipulated', 'Place Crane Or Shovel On Street']""]","MULTILINESTRING ((1012602.771507235 253952.6038756109, 1012785.888216853 254319.4037212441), (1012452.607271974 253647.2145495677, 1012602.771507235 253952.6038756109))",750.2796467779697,"POLYGON ((1012784.883158998 254319.9020432134, 1012451.602214119 253647.712871537, 1012452.607271974 253647.2145495677, 1012785.888216853 254319.4037212441, 1012784.883158998 254319.9020432134))",841.6702240645639
