node_id,roadway_type,street_width,posted_speed,number_total,number_travel,number_park
d9e068b90b69c5e4bf30012c097e0cd9,Street,34.0,25,3,3,-1
d9e075554afd4e17aa2a64975d692999,Unknown,-1.0,25,-1,-1,-1
d9e0898d7e77206536321d2a7233feef,Ramp,22.0,25,2,1,-1
d9e1607ede4b819eef105a404ec8c6d2,Street,34.0,35,3,2,1
d9e1ea1342ebb82208b72cef14055594,Street,36.0,25,4,1,2
d9e5ac9f4b6642ad0cd2239d7e169270,Street,32.0,25,3,2,1
d9e7bf4d8fc171d49edc7d04b8152621,Street,30.0,25,3,3,-1
d9e82ed380ed3661a4461894b357c74b,Street,30.0,25,3,1,2
d9e99f3badc06f0855ba2dd8339bec48,Street,42.0,25,6,6,-1
d9ea1d8811022cfada46c88828cea31d,Street,18.0,25,2,1,1
d9eb0c78d4e0ff26bcc664d4f2edf5db,Street,42.0,25,4,2,2
d9eb955b0b7648e82d364c8bab626088,Street,30.0,25,3,2,1
d9eddaa1cd214dfed176f04fa43f9305,Street,35.0,25,-1,-1,2
d9ee9f46ab1d7887bffefa5c1ff5bef3,Street,50.0,25,4,2,2
d9ef169e603abbb0e84455b493ec74a6,Street,36.0,25,3,1,2
d9f1a70ed7b2ac2fe5a7020a08acc7b2,Highway,32.0,50,3,3,-1
d9f2a19f374adf9303107ae17330eb0f,Ramp,12.0,45,1,1,-1
d9f361dda1b699c97db926cc615b4bff,Street,36.0,25,3,1,2
d9f39e04766ff7deeeb33d87b00eaac9,Street,36.0,25,3,1,2
d9f5d5a3b11f8c7553d16142e8c54676,Street,28.0,25,2,2,-1
d9f92344152b6e5eeca7cade87ec4cc5,Street,30.0,25,3,2,-1
d9fa51896e53a0e6c5d6293c228d6e36,Street,26.0,25,3,1,2
d9fd467889a1956d5006d549f0b7d255,Street,32.0,25,3,1,1
d9fd7b6c4c149f045cc8cfa5d0c0639b,Bridge,40.0,40,4,4,-1
d9fe5195462975c8bd43ae4386ac1ff1,Street,30.0,25,3,1,2
d9ff1b81b656de50427315e876932b3f,Street,30.0,25,3,1,2
d9ff65c5c79df3724483a16dc2063371,Street,34.0,25,3,2,1
d9ffd9131155419f641b5ac72d648bdf,Street,30.0,25,3,1,2
da00007706ea4e60df9e0ea4c31b6fc4,Street,50.0,25,3,2,-1
da01f066646229c6324ac72958b92c29,Street,25.0,25,2,1,1
da036cea58e788e3ec5999b795e09057,Street,10.0,25,1,1,-1
da0521f1d88aa75bc73d7a4781226e37,Street,36.0,25,4,1,2
da064b9bfca74cbe89e5d049757ad60b,Street,60.0,25,3,1,2
da06c34bf139657dedd75fcf1d78b862,Street,34.0,25,3,1,2
da0728b655c17ebebc142bf44ca5e74e,Unknown,-1.0,-1,-1,-1,-1
da07917a8939bfdfab345cc969397a55,Street,30.0,25,3,1,2
da085c5e9feef798819b0dbb7b06569e,Street,40.0,25,4,2,2
da09b4f4025c16cc594211f664c034dc,Street,30.0,-1,3,1,2
da0b0bbb3f9655b023fa63cdcdad8bf5,Street,30.0,25,2,2,-1
da0c021ec37bab437b28acfd76b5abb0,Street,30.0,-1,3,1,2
da0e97261969387c1bf0cd808ebf10c9,Street,30.0,25,3,1,1
da0eb70c164257af5081c9e63643fd23,Street,54.0,25,5,1,2
da0f54e53d0271fe535fc7c7ae7c85a7,Highway,18.0,50,2,2,-1
da0f874074fda3677b0e3b9fb9973a1b,Street,30.0,25,3,1,2
da108ab73bc760326bcd87e2064a4e4d,Street,30.0,25,3,2,1
da10dd3a871daeefc1fc6523195093e9,Street,40.0,25,2,1,-1
da11d042b7a9af8f0e293ab7f14a3fe0,Street,30.0,25,3,1,2
da14d991aede25fc1e06632b88b5e071,Street,50.0,25,3,2,2
da1561c04472f266af509cbb62ba9cbd,Street,36.0,25,6,4,2
da15b09f2ec9b2c5a3870ae8fd4aeaec,Street,30.0,25,4,2,2
da16342aa2053098522a1fc41a069f46,Unknown,-1.0,-1,-1,-1,-1
da17dd86f310a1f06752fb9eec969f02,Street,30.0,25,3,1,2
da17e76cffc4cf5fa2760937be77cf35,Street,24.0,25,3,1,2
da180367eb7764a06483bbcbde0d8175,Street,30.0,25,3,1,2
da187a0ed7db5219eab37cc14f8875f0,Street,60.0,25,3,1,2
da18fc58a65f158e54c7b99fbb9e40b6,Street,70.0,25,2,2,-1
da19d19982a1b390a4aa20456d71a8a7,Street,30.0,25,2,1,1
da19e4b2769fb9aae65b1b13a128328e,Street,34.0,25,3,1,2
da1b49392401ad1a231ff757f7c1efeb,Street,16.0,25,1,1,-1
da1d2a76cda35e932c15509e829943ee,Street,44.0,25,4,2,2
da1ddac9e9ecfdafcdc7f1315d2b3f03,Street,30.0,25,3,1,2
da1e4dd3323c101d8cfc57e4d4fa034c,Highway,-1.0,-1,-1,-1,-1
da1e7de3016836ddc71cdb1fab162f26,Street,54.0,25,4,2,2
da1f77312127449825211e81e5c141d4,Highway,32.0,25,5,4,1
da22474d08216f708e3c695b0fadc8d8,Street,34.0,25,3,1,2
da24896e5564b9c48d9ae854385a8ba7,Street,70.0,25,5,4,1
da2559209198a40fb1176c49b38ad270,Street,30.0,25,3,1,2
da25e8ae67db24b1308e0cb761bac8d9,Street,60.0,25,6,4,2
da27291eafae1de05dc56cf22d9baa59,Street,30.0,25,3,1,2
da2b4ab9b0c5c130c2364c45fb261995,Ramp,20.0,50,1,1,-1
da2bc98778fea986164b906c3c0b5776,Street,34.0,30,2,3,-1
da2e3d263d72d726bc93e92d53168d0e,Street,44.0,25,4,2,2
da3009fe25e52782a207dae68cbc96b8,Street,30.0,25,1,2,-1
da32b164bbfeb0600304e3eb7e132bf2,Street,44.0,25,3,1,2
da331a62567d3505f945b69a638261f0,Street,50.0,25,4,2,2
da369729a175f0d4ce0ae47264f037ff,Street,30.0,25,3,3,-1
da37084019faa8ed9984d7709414fe81,Street,28.0,-1,2,1,1
da3847b45078d61afb89348de55018bd,Street,24.0,30,1,1,-1
da39b9adc5d5a7a085cf8b8cac206242,Street,24.0,25,3,1,2
da3b8023dfab167e45fed0e9c99956cd,Street,30.0,25,2,2,-1
da3cf87a1296d23daf3b5b9b6fbde3af,Street,20.0,25,3,2,-1
da3d0672ec18a177ec2eed137eb6d527,Street,60.0,25,5,4,-1
da3d15c755d49d26f7cc68b96e2068ee,Street,30.0,25,3,1,2
da3d39936adc85a2b4ed6c51ac294366,Bridge,110.0,40,8,8,-1
da3deef7b7a42627f333a3d40f818acf,Street,40.0,25,3,1,-1
da3e635dfe3be0a8d74c7e7c94784c1b,Street,30.0,25,3,1,2
da3faaf09a162c65c4be969b1cbbe9d8,Street,30.0,25,3,1,2
da41137a3bd031f606f79b4ca229a276,Highway,42.0,50,4,4,-1
da423f136c0d1641869fa59647b30aae,Street,42.0,25,3,1,2
da436d6559add173e2439b5126764351,Street,35.0,25,3,2,-1
da43ef74dfe54fd3fa4a3553f77312e5,Street,54.0,30,6,4,2
da440e2170bde029b0e14834266137c8,Street,30.0,25,3,1,2
da44c870d5ef5a9a4ced92a823d14a51,Street,42.0,25,3,1,2
da44e22826cf55a618a5b1b8e61fe29e,Unknown,-1.0,-1,-1,-1,-1
da45c2b7a15bdfd5d45929741fc3fa38,Street,30.0,25,3,1,2
da465e87ac0803e43fc1e517a6e51bd9,Street,24.0,25,2,1,1
da4b26f0a59331043d0257945cef3b15,Street,20.0,25,3,1,2
da4c15d62fb5f56cc01996242e8f9947,Street,30.0,25,3,1,2
da4c86f938e9c59c98b7acce5c26ca2e,Street,36.0,-1,3,1,2
da4cef9e4ec1ed56198c56a2a04f0308,Street,20.0,25,1,1,-1
da4e1306b256e536fe77d9522ec01993,Street,36.0,-1,3,1,2
da4e2a2ddb49c882effa9402b66b6e42,Street,28.0,25,3,1,2
da5175e206d3c3a9b9d846b97513e586,Street,30.0,25,3,1,2
da5209b0d7b8199791d8b50799dac6e2,Street,20.0,30,3,3,-1
da525086d963485686f82405f931ddd6,Highway,48.0,45,4,4,-1
da52d6e73bcae142589a8076d5675226,Street,70.0,25,6,4,2
da531b8aa756136da9f2e75277e31494,Street,40.0,25,4,3,1
da553e1ccb4ea2362e584777d48b67e2,Street,44.0,25,4,2,2
da55d2beeaa82d0858bef48879b4bd05,Street,22.0,25,1,1,-1
da5616903ef747a22a4fad4bdee6a176,Unknown,-1.0,-1,-1,-1,-1
da575e5a989fb0e63a69c202dcebe0c9,Street,46.0,25,3,2,1
da5822c6740b22bf9a577f64327e9574,Street,44.0,25,4,2,2
da594665fed12af47d3db310dddcc32d,Street,58.0,25,5,4,2
da599f76c54d07ea6ca3f0cda63ab8b2,Street,30.0,25,1,1,-1
da5a49c2f79bd51bb53c439e800d9f4d,Street,26.0,25,2,2,-1
da5a9a200dd9090c2cdcb2db7f0c2032,Street,34.0,25,3,1,2
da5b6a6181aa73113a148578260f738e,Street,35.0,25,1,1,-1
da5bda594500535af4a4f117bf254d11,Street,30.0,25,3,1,2
da5cb7e933e2fc6c2ff6a09778489e67,Street,30.0,35,2,2,-1
da5e03d136416d047e935db473ae4d42,Street,30.0,25,3,2,1
da5ec53a81eb95ddf6b853ab52f4f53a,Unknown,-1.0,25,-1,-1,-1
da5edc922176acd132b0211fcf2b0580,Street,34.0,25,3,3,-1
da64cf6ed3373b0490ee641d811e6fe2,Street,30.0,25,3,1,2
da654072161574141409d713c9228bdb,Street,52.0,25,3,1,2
da6568d30616dc440bdf9d68aeea61d3,Street,46.0,25,3,1,2
da658c0715b2e25f67255a3b88310d31,Street,35.0,25,4,2,2
da67a558ba81a2666ac42bfdac8b9035,Street,30.0,25,2,2,-1
da692be491ab3b2402dafaa0b08d20aa,Street,24.0,-1,2,1,1
da69eb60ca2fa0633c349c0fa28ed40a,Street,30.0,25,3,1,2
da6ae029e12b682b054fb55f5bfb1613,Street,26.0,25,3,1,2
da6b40d5ca94d9b82bc00724f3eae972,Street,30.0,25,6,4,1
da6ce1ba14be5203df3dab2b8cb3e9be,Street,30.0,25,3,1,2
da6d5fae67e626ea71c4fe0f3986c9ca,Highway,45.0,50,4,4,-1
da6d8436612de6ae63748f358b97fa67,Street,32.0,25,2,1,1
da6deaebdb0e4f1770182b93cbf04877,Street,22.0,25,1,1,-1
da75e6804a2d341218f6fd15b708d71c,Street,45.0,20,4,2,2
da776b96a80b1158041ee26e4cea4327,Street,30.0,25,3,2,1
da778e05a1ddb1fcb9a8f4fe346a8163,Street,58.0,25,6,4,2
da788e532c3df21934381e10cdf4b841,Street,30.0,25,3,2,1
da7891f80ba440ffb1b3fb20599c625f,Street,30.0,25,3,1,2
da790790866a5721bd2153a6e29ff845,Street,20.0,25,2,1,1
da79968b0aa33d9a88b3e1d186a0a940,Street,22.0,25,2,1,1
da7b3fa24719dbb564e056dae32ea500,Street,42.0,25,3,1,2
da7ba45ad33f20e4d85788e64d47ec00,Street,30.0,25,3,1,2
da7c0ad6fd1d9b89fa38f5f7694621dc,Street,42.0,25,3,1,2
da7cefad208736e089b850c854c38691,Street,42.0,25,3,1,2
da7e23670ce871d30b27a25f363a6f5d,Street,40.0,25,4,2,2
da7eb3fe8241cffb20ac91da6291df60,Street,30.0,25,3,1,2
da809c23b11265c3d5c497ff587ebff7,Street,60.0,25,6,4,2
da8179a906d153d797e8a3997b9973ff,Street,30.0,25,3,1,2
da82427010f1cbc6894f90e7386906bb,Highway,24.0,50,3,2,-1
da833c9fd501a6658b3cb6012e6da9b3,Street,30.0,25,3,1,2
da83d0a90804e183ca36903f158a9d02,Street,30.0,25,3,1,2
da83ea155d209f9bc4cc98ee3fad801a,Street,30.0,25,2,1,1
da84dae681bc513629aba2fe7950a04d,Street,52.0,25,5,1,2
da857b3cfe82d38b2ef9b740f8845e93,Street,30.0,30,3,3,-1
da86e3c2e8768b5a4a7b16ae12c2ff58,Street,30.0,-1,2,2,-1
da911b2e704d5db799914b904642333e,Street,66.0,30,6,4,2
da92ce17fd6d287e6d2f375ffb89c376,Street,20.0,25,2,2,-1
da930d90652ee26136f050daa80feeb0,Street,40.0,25,4,2,2
da93d09a025131b2d9b9ea6cf62533ad,Street,30.0,25,3,1,2
da94a2c613d895a479e955944acfd4cd,Street,32.0,25,3,1,2
da95375fd355bc64fddc96134c9ee714,Street,16.0,25,2,1,1
da97d3e3c090c66481196b9e4c2939b9,Street,52.0,25,4,2,2
da97d4986bc0cd5c27b9620ba840c500,Street,30.0,25,3,1,2
da991147f50fa75f7a61834cadf88a75,Street,24.0,25,1,1,-1
da9978ac6385eca6ec9dad97639173fb,Street,28.0,25,2,2,-1
da9ad9d6d68637d236204e0e7de881f0,Street,30.0,25,3,1,2
da9d00c5045f1f7060b32cf4f463fe41,Street,60.0,25,3,1,2
da9eba6d762207d4024bbfde9087d454,Street,30.0,25,3,1,2
daa214b5802613c57b50e042d10f8e94,Street,26.0,25,2,1,1
daa272effed48fb151f70fbb7ea5cf18,Street,40.0,25,3,1,2
daa821ca19eb56f9eb608c0d5403194e,Street,45.0,25,4,2,2
daa95bed3ab4f2f8077381f8302592de,Street,30.0,25,3,1,2
daab419c782512966929e2a068b459bf,Street,44.0,25,1,1,-1
daad1c5ef1b3b1131ed7ba5eb51e2892,Unknown,-1.0,-1,-1,-1,-1
daad951ed2aead9757b0d39bfd52db6e,Street,44.0,25,4,2,2
daaf5af73aec8aa39ecf407b4b79c7d6,Street,14.0,25,2,1,-1
dab26e177477c1eadc7d2dd6e761a9c9,Street,40.0,25,3,1,2
dab3d566db2e99016b38a1f53e7c3c46,Street,30.0,25,2,2,-1
dab4139c45f52fb01c7e14c698b19203,Street,34.0,25,6,1,2
dab54c57c4595e424a4d9e69393a454c,Street,48.0,25,3,1,2
dab5c533ea97e337777096162df70d18,Street,30.0,25,-1,-1,-1
dab84554206bf4829a3399919105c22b,Street,30.0,25,3,1,2
dac234c228e9b8c7b6469f706a1c5872,Street,30.0,25,2,1,1
dac39654737e7163fb574b651143ae0c,Street,52.0,25,4,2,1
dac6f9f00be505179d640d0f977c9fe7,Street,32.0,25,6,4,2
dac717eb6ae8c55e4c822b777ab44e7b,Street,30.0,25,2,2,-1
dac73a7f675497fca8d5794b16c50de2,Street,42.0,25,4,2,2
dac964ee1f2d202ed5d83b169e993fa6,Street,38.0,25,4,2,2
daca55183b0bb54e20f6e613866e4610,Street,44.0,25,4,2,2
dacb016a07817b3ae1470b9990f19ee3,Street,44.0,25,4,2,2
dacb28fa65aa8b78f52056b3557b4674,Street,30.0,-1,3,1,2
dacb7308cd50a426179b931a37b0e099,Street,26.0,25,3,1,2
daccb4a68a8b07440c45989edb93b88d,Street,30.0,25,2,2,-1
dacd68ded2d2f02f37a486bba4e1fb83,Street,30.0,25,3,1,2
dace4c41342ccb0e02f747302d08ece9,Street,32.0,25,4,2,2
dacea5e2d45e1b28a3278f7e65f3f750,Street,30.0,25,3,1,2
dad04697790f189700f947201f0f0119,Street,54.0,25,4,2,-1
dad1ff0234999b9d5966565d630064ad,Street,54.0,25,1,1,-1
dad24064a5b54772f15945d0c9ad0028,Street,30.0,25,3,1,2
dad5a2bfdefdf01ac2465ea0f580b8fd,Street,44.0,25,4,4,-1
dad7af6d0ec278b67c00a672733ab07e,Street,45.0,30,4,2,2
dad8123228b55e1bb935be08f1f4c886,Street,60.0,25,5,3,2
dad982c0ad13d8c2ad474c7b85834829,Street,34.0,25,3,1,2
dad9cbc4f9cdadbc19c1e2e043f453d8,Street,30.0,25,3,1,2
dada6870192f6dcfb4b9e8cefc1c2cc9,Street,40.0,25,4,2,2
dadb5a45596ccbdabf4c639d6527d5dc,Street,28.0,25,2,2,-1
dadde466af1813de9f41c5516c380982,Street,42.0,25,3,1,2
dadf0a1e4b1e9103b1db9e2c5c3bd94f,Street,42.0,25,4,2,2
dadf4d9662617c8ac12f9fcced9487a1,Street,50.0,25,4,2,2
dadf5126053fe513982e604f89611087,Street,38.0,25,3,1,2
dae02222dfeb96204ac4ff7c402bf084,Street,18.0,25,1,1,-1
dae0419067e5df55bfa04f94787ad943,Street,30.0,25,3,2,-1
dae45893226e10e1548e2c4ad58c41f8,Street,24.0,25,1,1,-1
dae6e39d0c097168c54bb7d05ef9194c,Street,-1.0,25,-1,-1,-1
dae856505f77c29acd2074355fad406c,Street,34.0,25,3,1,2
dae86aaa5e4268227dbe5818dc563e71,Street,30.0,25,3,1,2
daeaa28bbe446cdbb9f67574035d49b4,Street,42.0,25,-1,-1,-1
daec055790d26c3968a3ac63914160f5,Street,30.0,25,3,1,2
daf1c3270d0fc2e51083f427e571e5c8,Street,50.0,25,4,1,2
daf219656f0d6c5c85f78223c13588bf,Street,20.0,25,3,3,-1
daf236d7d7d7f6429dcd2608aa394a29,Street,30.0,25,3,1,2
daf2b17c8e82acf7c5019633c08c257a,Street,40.0,25,3,1,2
daf5f4bf48468c97baad642c8a52a9fc,Street,30.0,25,3,1,2
daf9bc19f839416ab4658362c3358369,Street,58.0,25,6,4,2
dafd3a5209701ee9b3c3ff89392e9084,Street,30.0,25,3,1,2
dafd488655b27bb65b7c5c85916696fe,Street,40.0,25,4,2,2
daff150df6aaee396fe692726cb9321c,Highway,58.0,50,4,4,-1
db020122f9444e716e084a6f38fe70e4,Street,44.0,25,4,2,2
db02f14b4c93e7a08bbdbdcc5ff999c4,Street,54.0,25,5,1,1
db0531d9affc32428236d60273700187,Street,40.0,25,3,1,2
db070f8209535b57cea9c9bf4c1370e0,Street,42.0,25,3,1,2
db0733f351a37102852c213390efc93f,Street,50.0,25,4,2,2
db0756895f0db25e1f04b8db9b744f46,Street,32.0,25,3,1,2
db07585a1ab55dbe1955b4f02e8fb52f,Street,30.0,25,3,1,2
db07a2c7349765a763027da727788d1c,Street,42.0,25,4,2,2
db08022b73032c94a55de935f93a0a72,Unknown,-1.0,-1,-1,-1,-1
db090ce317247ccad253dc59c7d16f26,Street,30.0,25,3,1,2
db092be95fea7f878c494a4ca5994828,Street,35.0,25,1,1,-1
db0981313ae24aefcdeaac91ef2e949e,Street,28.0,25,3,1,2
db0a5524bfe0b461c2c44dbd06759c2d,Street,56.0,25,6,2,2
db0abb20181aaadf6f6f914859720139,Street,44.0,25,4,2,2
db0ada7d43f65adeb1c21bc18cff62ad,Unknown,-1.0,-1,-1,-1,-1
db0ec6f421079e031fa8b1261ae370c0,Street,30.0,25,3,1,2
db10fde4282f824c98981ef436bc2db2,Street,60.0,25,6,1,2
db121e9b37cd57c6eaab6e09e2f5d5fb,Street,40.0,25,4,2,2
db15d8ccc0ad399586ac2fdab6d4e30b,Street,60.0,25,4,2,2
db1711e8df997ea806fe04282fa98179,Street,34.0,25,3,2,1
db1737ba4f1696bd62e6c2466f3bbe00,Driveway,25.0,-1,1,1,-1
db1abc2df34df1cd8914409262c993f5,Street,-1.0,25,-1,-1,2
db1ae5f97ab53104831f18da533cb9a1,Street,30.0,25,3,1,2
db1c2659b0b0f5f553b1acbaa1c703d7,Street,30.0,25,3,1,2
db1d3b960e0a1526c029cf5d6afa581c,Street,26.0,25,2,2,-1
db1e78118b76f74350b1101f4c532c1e,Street,30.0,25,3,1,2
db1fdbad89963ec65fb5fbbb96f1051d,Street,44.0,25,4,2,2
db2048e50c6b6456efd6c5acac561786,Street,30.0,25,6,1,2
db20e9d7cfc0fc40a6c32c6837670c76,Street,30.0,25,3,1,2
db229f320b30f6eafbb9c60fb34dcac3,Street,22.0,25,2,2,-1
db27c4f7fc4ab138c4c3e1c108f1ee7d,Street,46.0,25,4,2,2
db2815a704c3bc8ae155af5e33bfc48f,Street,40.0,25,4,2,2
db281e736e2b68e8a19f31c8791e8bf5,Street,-1.0,25,-1,-1,-1
db283a53102b986b662314ec903512b0,Street,28.0,20,2,1,1
db2b3e07bd900b9fde382aef3b75e1a6,Street,22.0,25,1,1,-1
db2c2f96aeae7ad22aafe07a08f8cd14,Street,44.0,25,4,2,-1
db2cc44a67053aab21a84981b5f3e75f,Street,44.0,25,6,4,2
db301ce82d2272e7ba070b7bc07e1309,Street,35.0,30,3,3,-1
db30e64f543104fc809786c971088cd3,Street,44.0,25,4,2,2
db3135ca53d99d0b9ef72b3c9a4b0d5b,Street,40.0,25,4,2,2
db314d0570a0aafeb0ee66907b18740b,Street,30.0,50,3,2,-1
db31734923bffe1205c9d7b3de19b5a4,Street,36.0,25,3,2,2
db328c7867f45afc2c810cb037be7b58,Street,30.0,25,3,1,2
db34259a995b0e11386ceb396e7f974a,Street,22.0,25,2,2,-1
db356a35fa19aac3ad2b81a97059bfd7,Street,40.0,25,3,1,2
db388af47a58ea473309bdcab4e71f9b,Street,40.0,25,3,1,2
db39a4df0bcd9c3466496f1481af140f,Ramp,24.0,50,1,1,-1
db3a9fe387ca580ed2e188cc0717af6b,Street,30.0,25,3,1,2
db3b997da0f4d58fe79089441a3d3185,Highway,35.0,50,3,3,-1
db3e3444392ffeabb3184a5fe9edf55b,Street,40.0,25,4,2,-1
db3e67b832bf88ee408f50d5d4c04e30,Street,48.0,25,4,2,2
db3f00a1e7b6f6a2ddc4f20def94927a,Street,24.0,25,3,1,2
db3f70caddbd231e4f29c61e745e1085,Street,36.0,25,4,2,2
db3fc0bb2903f461ae8a50d4967bede8,Street,30.0,25,3,1,2
db4198c282cb5b6504019cd90b42fc8a,Street,30.0,25,3,2,-1
db44958e819abadeec05921b1c801186,Street,70.0,25,6,4,2
db44a4ab49078b3e9c05aa6a3767ea64,Street,30.0,25,4,2,2
db45606c9ad0783bc79e14f35ea913fb,Unknown,-1.0,-1,-1,-1,-1
db469549666dccf6411cf936608f4f24,Street,30.0,25,3,1,2
db477734c78a94c2519c297e0c6cda3c,Street,16.0,25,1,1,-1
db48ddd16afda909047e3321e2c84f93,Street,30.0,35,3,3,-1
db49320d3e5fe1a9445eeae3ada861bc,Street,34.0,25,-1,-1,2
db4b0e6924918dee55b857fb8a8473d5,Ramp,25.0,50,2,2,-1
db4b8246493389d2bd644a9b66c91ae7,Street,40.0,25,4,2,2
db4bfecdee89525dc65340ce96b4f489,Street,30.0,25,3,1,2
db4d3e76dcea255f37f56796d58dca35,Street,60.0,25,6,4,2
db4d7546aef74d283c6c38404c842630,Street,34.0,25,3,1,2
db4e30953ede620a1348249e35a9699b,Street,60.0,25,4,2,2
db4fd649838d9af722651681a636ac65,Street,28.0,25,3,2,1
db50795364abb1db2b95d204f8d4c8e2,Street,36.0,25,3,2,1
db5126bcc404339659ce1657dd324fdd,Street,30.0,30,3,2,1
db54785fcdb9fb91080ce47b6648c484,Street,30.0,25,3,1,2
db56ed1dd3bf525010df55d34175ca78,Highway,45.0,50,1,1,-1
db5760ba9df788e92543d347584a20d2,Street,36.0,25,3,1,2
db5924508c6041349c6f6c60af0a7b10,Street,30.0,-1,3,1,2
db5b5e73f4ca67ddbb738b2d67f1021d,Street,34.0,35,3,2,1
db5e95fcfaa1b0e6da0703e821fc429e,Street,35.0,-1,2,2,-1
db5eb5c9849a40c373108019685d1366,Street,32.0,30,2,1,1
db5f0b249c6c40cb185c12d9b8445a07,Street,30.0,25,3,1,2
db60cd15c821782754c296bef1fa7bc7,Street,42.0,25,4,2,2
db6260ebf896bff27d237013657fce48,Street,40.0,25,4,2,2
db6374d0735391f10aef271227edc452,Street,30.0,25,3,2,-1
db656eccb5b13ac771b9f484f88135fe,Street,40.0,25,3,1,2
db66861fa4551ee40ac0e88859a8fe24,Street,40.0,25,3,1,2
db67136fdefcc629010828e18f4d1dbc,Street,25.0,25,2,1,1
db67bdc9fd0b7f9a3c850f08c2efeb8e,Street,34.0,25,3,1,2
db67be64494bd3e914deb4507c8fed93,Street,58.0,25,4,2,2
db6936dbe545ab865a4d8450f1771051,Street,-1.0,25,-1,-1,-1
db697ac4989adc6288454e8dbecf6991,Driveway,20.0,25,2,1,1
db698ecd313dbd38f4981b533dab1971,Street,30.0,25,2,1,1
db6bbfc08b5f20abb7cebbb7c1c574a4,Highway,34.0,50,3,3,-1
db6bfa9f4227c9f3a512351c9ad0de19,Street,14.0,25,1,1,-1
db6c8e1e87dd3ccd15129d0820e1b34a,Street,32.0,25,3,1,2
db6d4491e4715e6f4e0304a5a1774ffa,Street,40.0,30,3,3,-1
db740d0d05bfb96ff8852543392daf6b,Street,30.0,25,3,2,1
db75e0ab065ca18cee9f6da5c915d165,Street,52.0,25,4,4,-1
db76195b307cb20386b1253adfe3c9e8,Street,30.0,25,3,1,2
db772caa937461df10626b2228594489,Street,28.0,25,3,1,2
db7754b202bbaa899997fa72fc56ceaf,Street,32.0,25,3,2,1
db7ac565911b0c9657da6280ffee751c,Street,44.0,25,4,2,2
db7c0892bbefdb16a29645a69220c87e,Street,30.0,25,3,1,2
db7c9c4ca5bc3a713e3d709aa1b77a23,Street,30.0,25,2,1,1
db7ec090e892e370b2a0e7fa89d79e85,Street,42.0,25,3,3,-1
db804ef0a855bc89500c9b1c4a71eb67,Street,28.0,25,4,4,-1
db80f0ef387199c36e2994aa65ca6bbb,Street,30.0,25,3,2,1
db81daffc289dee9f65bd83cd70cd704,Street,42.0,25,4,2,2
db8228685aecd3273a57f8149523d756,Street,38.0,25,3,1,-1
db843f06e2a118d0fd5ee13b179e0f92,Street,30.0,25,3,1,2
db868caa3ed6faa37336e75984d55035,Street,38.0,25,3,1,2
db86a24f4d6f9fbb1a8f996f5938907c,Street,32.0,25,3,2,1
db878093fd4d4daf100216e560a70f30,Street,44.0,25,4,2,2
db881ddd9a34a517bcf843c7045c1b34,Street,30.0,-1,3,1,2
db89116f9d132c1e5a6302275181f783,Street,16.0,-1,1,1,-1
db89b937dc682dc8f80093a6b3f2f56f,Street,34.0,25,3,1,2
db89e0c2bb5cbef638b736b3aae19dc7,Street,30.0,25,3,1,2
db8aa5f7f44542d98ec6383979fb05e5,Street,30.0,25,-1,2,-1
db8ab4f8cb17bf5e07f01f3c763a267f,Street,20.0,25,2,2,-1
db8b30e9ce3e775f300e9c23a911f558,Street,42.0,25,4,2,2
db8c2810f720a8e8208ca44b7be5b4b0,Street,60.0,25,3,1,2
db8cca03f12de7e1a39dcbd732ea41de,Street,30.0,25,3,1,2
db8e09fc308a97f1152ce9cc1bea2527,Street,34.0,25,4,2,2
db925ca7228dafd9516c7d6685aa75a9,Street,32.0,30,3,2,1
db936f9137e976def0e87c2a204ff861,Street,38.0,25,2,2,2
db94f666883751f118b931bf19af1bec,Street,36.0,25,3,1,2
db97d2bffc1cd538385dfb8f378bbf01,Street,32.0,30,2,2,-1
db9896e9a892ff55f7a8b9cc9501ec0b,Street,36.0,25,4,3,1
db9d89a8d52734cfa53f27125ca8988e,Street,34.0,25,3,1,2
db9e037e634bd792b2870d57ac42b164,Street,30.0,25,3,1,2
db9e2676d1639eb12772dffb1d99a8d8,Street,30.0,30,3,2,1
db9e2b7a1c3326a6ea5ebc993da0430c,Street,30.0,25,3,1,2
db9f109ca79846eb77fef608071cfb19,Street,32.0,25,5,3,2
db9f1784b8d637e3a40a11a7840c379a,Street,28.0,25,3,1,2
db9fdd32a09357b386aa1df39c7e094b,Street,60.0,25,3,1,2
dba0c9fbab3e007a5adf22757e174ce5,Street,34.0,25,2,2,-1
dba12331170712cb5be983f46d6d2900,Street,60.0,25,6,4,2
dba1866b57cb05ecf3006049d2329024,Street,50.0,25,4,2,2
dba19d4374e74993e3f12854bf4b9d2e,Street,30.0,30,1,2,-1
dba1b4c6454f41245711643511f38946,Street,40.0,25,3,1,2
dba2bd9a8d34a8cf410931b0813689ca,Ramp,-1.0,-1,1,1,-1
dba2ed8764e476b09b892877f1d2b55f,Street,30.0,25,3,2,1
dba4000df8d4839b968154bfa5417520,Street,46.0,25,4,2,2
dba47a1306a3d03392350207f7008791,Street,30.0,25,3,1,2
dba540828b52665fb3dd02ccb83d29ec,Street,40.0,25,4,3,-1
dba5ceb1669d0675f8c7599cf9fdbe58,Street,32.0,35,3,3,-1
